date,open,high,low,close,volume
 2007-06-27,3946.88,4053.41,3912.2,4040.48,65290520
 2007-06-28,4038.38,4067.81,3857.85,3858.52,66857980
 2007-06-29,3769.33,3867.75,3718.16,3764.08,58920872
 2007-07-02,3746.18,3801.9,3644.19,3757.66,49747312
 2007-07-03,3782.78,3835.29,3744.01,3832.23,46409128
 2007-07-04,3840.41,3848.08,3727.56,3743.58,38233716
 2007-07-05,3688.31,3706.6,3535.04,3537.44,43225528
 2007-07-06,3517.6,3712.74,3475.27,3710.28,51366512
 2007-07-09,3743.87,3840.99,3722.23,3821.3,54073112
 2007-07-10,3832.76,3852.93,3764.25,3775.62,51907868
 2007-07-11,3751.49,3797.81,3732.29,3789.87,33628908
 2007-07-12,3799.19,3839.21,3780.03,3816.92,31368120
 2007-07-13,3825.03,3829.68,3773.93,3820.12,26893242
 2007-07-16,3824.91,3830.37,3697.22,3697.97,29931856
 2007-07-17,3684.33,3812.25,3650.25,3789.65,32553850
 2007-07-18,3776.94,3861.51,3756.7,3807.57,45975824
 2007-07-19,3796.92,3836.39,3778.51,3807,30258468
 2007-07-20,3808.08,3971.89,3808.08,3971.88,55271120
 2007-07-23,4009.06,4157.39,4009.06,4156.72,85276184
 2007-07-24,4187.33,4241.58,4143.59,4161.35,76090736
 2007-07-25,4163.36,4256.05,4163.35,4255.46,64597768
 2007-07-26,4282.68,4325.93,4244.08,4303.19,65490244
 2007-07-27,4277.55,4318.34,4225.03,4307.14,65021108
 2007-07-30,4305.18,4426.31,4303.73,4410.3,75441584
 2007-07-31,4402.52,4467.65,4359.59,4460.56,71375040
 2007-08-01,4479.3,4496.25,4271.06,4290.48,79361664
 2007-08-02,4311.6,4449.4,4303.98,4436.19,62887536
 2007-08-03,4472.89,4599.25,4472.89,4598.38,78190472
 2007-08-06,4642.78,4704.19,4623.49,4703.98,76164272
 2007-08-07,4715.39,4771.58,4634.87,4724.55,83847136
 2007-08-08,4680.07,4741.45,4579.4,4668.09,88988000
 2007-08-09,4666.42,4779.14,4666.2,4777.29,72025784
 2007-08-10,4765.85,4771.61,4631.04,4726.68,74962880
 2007-08-13,4724.52,4767.08,4663.2,4721.19,85763168
 2007-08-14,4721.45,4803.57,4704.15,4795.57,61157912
 2007-08-15,4804.68,4836.59,4697.97,4798.75,63466428
 2007-08-16,4772.36,4772.97,4665.21,4721.94,63594792
